"ID_COLONNE","TYPE_DECHETS","VOLUME","OBS","PREHENSION","VOIE","MOT_DIRECTEUR","CODE_COM","CODE_POSTAL","COMMUNE","QUARTIER","POLE_NM","location"
"393","verre","4.0",""," ","Avenue des Grands Bois","Grands","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2375386911551 , -1.59546514510685]"
"394","verre","4.0",""," ","Boulevard du Val de Chézine","Val","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2341044207348 , -1.60027602474368]"
"395","verre","4.0",""," ","Boulevard du Val de Chézine","Val","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2340980926677 , -1.60024980335722]"
"396","verre","4.0",""," ","Avenue de l'Angevinière","Angevinière","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2451215633364 , -1.61076701335889]"
"397","verre","4.0",""," ","Rue du Zambèze","Zambèze","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2405183097393 , -1.61160770435366]"
"398","verre","4.0",""," ","Avenue de l'Angevinière","Angevinière","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2450821191146 , -1.60878352448255]"
"399","verre","4.0",""," ","Rue de l'Euphrate","Euphrate","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2429792781399 , -1.60766166329241]"
"400","verre","4.0",""," ","Rue du Mozambique","Mozambique","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2382991365053 , -1.61129240524874]"
"401","verre","4.0",""," ","Rue du Zambèze","Zambèze","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2405243877808 , -1.61158087871838]"
"402","verre","4.0",""," ","Rue Guy Mocquet","Mocquet","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2290774930387 , -1.59880935613358]"
"403","verre","4.0",""," ","Rue François Rabelais","Rabelais","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2304260242177 , -1.61730303691776]"
"404","verre","4.0",""," ","Avenue Condorcet","Condorcet","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2291829817014 , -1.60792171343521]"
"405","verre","4.0",""," ","Rue des Bas Moulins","Bas","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2284749422918 , -1.60626676161911]"
"406","verre","4.0",""," ","Rue des Hauts Moulins","Hauts","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.225904098033 , -1.60823745731853]"
"407","papiercarton","4.0",""," ","Rue François Albert","Albert","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2076757621487 , -1.54237216817923]"
"408","verre","4.0",""," ","Rue François Albert","Albert","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2076544503733 , -1.5423615382569]"
"409","plastique","4.8",""," ","Rue Esnoult des Châtelets","Châtelets","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1964108047686 , -1.54141816145543]"
"410","verre","4.0",""," ","Rue Esnoult des Châtelets","Châtelets","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1963903060861 , -1.54138336987138]"
"411","papiercarton","4.8",""," ","Rue Esnoult des Châtelets","Châtelets","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1964055305528 , -1.54136025001547]"
"412","verre","5.48",""," ","Rue Jacques Duclos","Duclos","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2393149278497 , -1.54323911606732]"
"413","plastique","4.38",""," ","Rue Jacques Duclos","Duclos","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2393405987251 , -1.54321219022544]"
"414","verre","5.48",""," ","Quai Malakoff","Malakoff","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.214489347414 , -1.54095932267289]"
"415","plastique","4.8",""," ","Rue Pierre Etienne Flandin","Flandin","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2031248043213 , -1.53953047168848]"
"416","papiercarton","3.0",""," ","Rue Pierre Etienne Flandin","Flandin","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2031142432263 , -1.53950699520862]"
"417","verre","4.0",""," ","Rue Pierre Etienne Flandin","Flandin","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.203100898811 , -1.53947423250182]"
"418","verre","4.0",""," ","Rue Morand","Morand","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2316515990131 , -1.54065036019648]"
"419","verre","5.48",""," ","Rue du 51ième RA","","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2289048743934 , -1.53994081417407]"
"420","plastique","4.8",""," ","Rue du 51ième RA","","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2288955968998 , -1.539909845106]"
"421","papiercarton","4.8",""," ","Rue du 51ième RA","","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.228913604227 , -1.53989600131904]"
"422","plastique","4.0",""," ","Quai de la Jonelière","Jonelière","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2518164295725 , -1.54074224220682]"
"423","verre","3.0",""," ","Quai de la Jonelière","Jonelière","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2518516310672 , -1.54073873230178]"
"424","papiercarton","3.0",""," ","Quai de la Jonelière","Jonelière","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2518321240633 , -1.54073580257532]"
"425","plastique","4.8",""," ","Rue du Port Boyer","Port","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2419182005218 , -1.53956111112845]"
"426","papiercarton","4.38",""," ","Rue du Port Boyer","Port","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.24190979993 , -1.53953474379992]"
"427","verre","4.0",""," ","Rue Bonne Garde","Garde","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1960115086819 , -1.53620104281532]"
"428","verre","5.48",""," ","Rue du Port Boyer","Port","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2419024286953 , -1.53950845106951]"
"429","papiercarton","4.38",""," ","Place du 265ième RI","RI","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2252640814342 , -1.53789419786491]"
"430","verre","5.48",""," ","Place du 265ième RI","RI","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2252408629696 , -1.53787888397963]"
"431","plastique","4.38",""," ","Place du 265ième RI","RI","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2252216096363 , -1.53786840143412]"
"432","verre","5.48",""," ","Quai Malakoff","Malakoff","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2132732507137 , -1.53683230387661]"
"433","verre","5.48",""," ","Route de Saint Joseph","","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2394304529635 , -1.53780813358042]"
"434","papiercarton","3.0",""," ","Route de Saint Joseph","","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2394425884847 , -1.53778477027726]"
"435","plastique","4.8",""," ","Route de Saint Joseph","","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2394565288262 , -1.53776911338281]"
"436","papiercarton","4.0",""," ","Rue Docteur Zamenhof","Zamenhof","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2037636336118 , -1.53455434985151]"
"437","verre","5.48",""," ","Rue Docteur Zamenhof","Zamenhof","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2037436041473 , -1.53453624594112]"
"438","plastique","5.48",""," ","Rue Docteur Zamenhof","Zamenhof","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2037275907209 , -1.5345214607304]"
"439","verre","3.0",""," ","Boulevard Jules Verne","Verne","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2345840935246 , -1.53546341589258]"
"440","papiercarton","4.0",""," ","Rue de Madrid","Madrid","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2141843233329 , -1.53339386232702]"
"441","plastique","4.0",""," ","Rue de Madrid","Madrid","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2142208587281 , -1.53338135995892]"
"442","verre","5.48",""," ","Rue de Madrid","Madrid","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.214202010692 , -1.53335879512648]"
"443","verre","0.0",""," ","Côte Saint Sébastien","","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.2010128857754 , -1.53208889739465]"
"444","verre","2.5",""," ","Rue Emile Zola","Zola","440143","44400","Rezé","Hôtel de Ville","Loire, Sèvre et Vignoble","[ 47.1912165397666 , -1.56122677068455]"
"445","papiercarton","4.0",""," ","Rue Francisco Ferrer","Ferrer","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2205051140921 , -1.53325421993301]"
"446","plastique","4.0",""," ","Rue Francisco Ferrer","Ferrer","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2204858603053 , -1.53324373996964]"
"447","verre","5.48",""," ","Rue Francisco Ferrer","Ferrer","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2204645984895 , -1.53323160020164]"
"448","papiercarton","4.8",""," ","Rue de l'Olivraie","Olivraie","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1847351121106 , -1.5303329736674]"
"449","plastique","4.8",""," ","Rue de l'Olivraie","Olivraie","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.184713631286 , -1.53029660964438]"
"450","verre","4.0",""," ","Rue de l'Olivraie","Olivraie","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.184698798666 , -1.53027737528651]"
"451","verre","4.0",""," ","Rue de l'Olivraie","Olivraie","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.184687155561 , -1.53025534412956]"
"452","plastique","4.0",""," ","Route de Saint Sébastien","Sébastien","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1996624046292 , -1.53131302113727]"
"453","verre","3.0",""," ","Route de Saint Sébastien","Sébastien","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1996494789327 , -1.53129846094516]"
"454","papiercarton","3.0",""," ","Route de Saint Sébastien","Sébastien","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1996312542483 , -1.53128805986053]"
"455","verre","5.48",""," ","Route de Clisson","Clisson","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1935544212155 , -1.53009204621181]"
"456","papiercarton","4.0",""," ","Route de Clisson","Clisson","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.193547149036 , -1.53006275799012]"
"457","verre","5.48","Precision mesure METRE"," ","Rue des Chalâtres","Chalâtres","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.226929771373 , -1.5323252819451]"
"458","papiercarton","4.8",""," ","Rue des Chalâtres","Chalâtres","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2269078858039 , -1.53230097773585]"
"459","plastique","4.8",""," ","Rue des Chalâtres","Chalâtres","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2268876533059 , -1.53228891131998]"
"460","papiercarton","4.0",""," ","Rue de Biarritz","Biarritz","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1965599912374 , -1.53006996497028]"
"461","verre","4.0",""," ","Rue de Biarritz","Biarritz","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1965568365915 , -1.53004097254759]"
"462","plastique","4.0",""," ","Rue Anne Claude Godeau","Godeau","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2406650996044 , -1.53305961168959]"
"463","papiercarton","4.0",""," ","Rue Anne Claude Godeau","Godeau","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2406815694936 , -1.53306080312222]"
"464","verre","4.0",""," ","Rue Anne Claude Godeau","Godeau","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2407022075746 , -1.53306078091186]"
"465","verre","5.48",""," ","Rue de la Marrière","Marrière","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2341715038261 , -1.53192332823975]"
"466","papiercarton","5.48",""," ","Rue de la Marrière","Marrière","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2341589332705 , -1.53189817949657]"
"467","plastique","5.48",""," ","Rue de la Marrière","Marrière","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2341440504486 , -1.53188043849317]"
"468","plastique","3.0",""," ","Rue d'Allonville","Allonville","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2246464689931 , -1.53114987299541]"
"469","papiercarton","3.0",""," ","Rue d'Allonville","Allonville","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2246614885602 , -1.5311327820452]"
"470","verre","5.48",""," ","Rue d'Allonville","Allonville","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2246766602046 , -1.53111115792648]"
"471","papiercarton","5.48",""," ","Rue des Agenets","Agenets","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2292398712778 , -1.53113350937555]"
"472","plastique","4.8",""," ","Rue des Agenets","Agenets","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2292270470582 , -1.53111591903199]"
"473","verre","5.48",""," ","Rue des Agenets","Agenets","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2292156070615 , -1.53108782484284]"
"474","papiercarton","5.48",""," ","Rue d'Hasparren","Hasparren","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1959830227128 , -1.52752125864224]"
"475","plastique","4.8",""," ","Rue d'Hasparren","Hasparren","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.195987174404 , -1.52748976635922]"
"476","papiercarton","3.0",""," ","Rue Georges le Mevel","Mevel","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1911520343259 , -1.52711350535184]"
"477","plastique","4.0",""," ","Rue Georges le Mevel","Mevel","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1911348892377 , -1.5271016715289]"
"478","verre","5.48",""," ","Rue d'Hasparren","Hasparren","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1959895205379 , -1.52745057420902]"
"479","verre","4.0",""," ","Rue Georges le Mevel","Mevel","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1911167654012 , -1.52708825330621]"
"480","verre","4.8",""," ","Place du Ralliement","Ralliement","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2227027693402 , -1.52926297913277]"
"481","verre","4.0",""," ","Rue Ligérienne","Ligérienne","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2099189475074 , -1.52735383158922]"
"482","papiercarton","4.0",""," ","Rue Ligérienne","Ligérienne","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2108858598311 , -1.52830648723984]"
"483","verre","0.0",""," ","","","440047","44220","Couëron","","Loire-Chézine","[ 47.219593035787 , -1.68468612046388]"
"484","verre","0.0",""," ","Rue Jean Jaurès","Jaurès","440035","44240","La Chapelle-sur-Erdre","","Erdre et Cens","[ 47.3007922416578 , -1.55188971934095]"
"485","verre","0.0",""," ","Chemin du Palis","Palis","440035","44240","La Chapelle-sur-Erdre","","Erdre et Cens","[ 47.3237525530154 , -1.55313023843904]"
"486","verre","0.0",""," ","Boulevard de l'Hopitau","Hopitau","440035","44240","La Chapelle-sur-Erdre","","Erdre et Cens","[ 47.2730475965907 , -1.55121342372561]"
"487","verre","0.0",""," ","Avenue de l'Ille","Ille","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2405704467979 , -1.59019530512187]"
"488","verre","0.0",""," ","Avenue Claude Antoine Peccot","Peccot","440114","44700","Orvault","Cholière/Bigeottière/Salentine","Erdre et Cens","[ 47.2536659281284 , -1.61166744036092]"
"489","verre","0.0",""," ","Avenue de la Bugallière","Bugallière","440114","44700","Orvault","Bugallière/Madoire/Bois-Jouan","Erdre et Cens","[ 47.2598709704197 , -1.63492916762307]"
"490","verre","0.0",""," ","Rue de l'Omnibus","Omnibus","440114","44700","Orvault","Bourg/Secteur rural","Erdre et Cens","[ 47.2721043607485 , -1.6149440124168]"
"491","verre","0.0",""," ","Route de Bouguenais","","440018","44830","Bouaye","","Sud-Ouest","[ 47.1558474084994 , -1.65884881529164]"
"492","verre","0.0",""," ","Place du 8 mai 1945","","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1897388349426 , -1.55182169063366]"
"493","verre","0.0",""," ","Place Roger Salengro","Salengro","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1846403361272 , -1.54759775229529]"
"494","verre","0.0",""," ","Avenue de Deauville","Deauville","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1710203965155 , -1.55193943099861]"
"495","verre","0.0",""," ","Rue de la Classerie","Classerie","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1744188212107 , -1.55956214432273]"
"496","verre","2.5",""," ","Boulevard Boulay Paty","Paty","440109","44100","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2308580543994 , -1.57641914161647]"
"497","verre","4.0","OK"," ","Impasse de la Nouëlle","Nouëlle","440024","44830","Brains","","Sud-Ouest","[ 47.1693002224838 , -1.73597589546836]"
"498","verre","4.0",""," ","Rue de Béziers","Béziers","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2100264015576 , -1.61782992930111]"
"499","Emb. ménager","4.0",""," ","Rue d'Avranches","Avranches","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2146835911573 , -1.61779691726437]"
"500","verre","3.0",""," ","Rue de la Plume","Plume","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1947396583893 , -1.50567281059274]"
"501","verre","0.0",""," ","Rue de Beausoleil","Beausoleil","440035","44240","La Chapelle-sur-Erdre","","Erdre et Cens","[ 47.3028438808591 , -1.56023509657658]"
"502","verre","0.0",""," ","Avenue du Verger","Verger","440035","44240","La Chapelle-sur-Erdre","","Erdre et Cens","[ 47.2663868098004 , -1.55106258866131]"
"503","verre","0.0",""," ","Rue de Mazaire","Mazaire","440035","44240","La Chapelle-sur-Erdre","","Erdre et Cens","[ 47.292614304885 , -1.56615037830608]"
"504","verre","0.0","ICAM"," ","Chemin du Champ de Manoeuvre","Champ","440026","44470","Carquefou","","Erdre et Loire","[ 47.2753001548681 , -1.50434950584362]"
"505","verre","0.0",""," ","Rue de l'Amazone","Amazone","440026","44470","Carquefou","","Erdre et Loire","[ 47.3067229091029 , -1.48449828361624]"
"506","verre","4.8",""," ","Rue du Mottay","Mottay","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2508259445847 , -1.49541327416305]"
"507","verre","0.0",""," ","Chemin de Bazoges","Bazoges","440114","44700","Orvault","Bourg/Secteur rural","Erdre et Cens","[ 47.2839047150528 , -1.63014856421974]"
"508","verre","0.0",""," ","Rue des Hortensias","Hortensias","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2475102541166 , -1.58281555190989]"
"509","verre","0.0",""," ","Rue du Vigneau","Vigneau","440194","44880","Sautron","","Erdre et Cens","[ 47.2606621642742 , -1.67270365476406]"
"510","verre","4.0",""," ","Rue Pasteur","Pasteur","440020","44340","Bouguenais","","Sud-Ouest","[ 47.1856131930263 , -1.5838263420678]"
"511","verre","0.0",""," ","Chaussée de la Madeleine","Madeleine","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1785428530438 , -1.55524170319896]"
"512","verre","0.0",""," ","Route de la Hubonnière","Hubonnière","440194","44880","Sautron","","Erdre et Cens","[ 47.2602756444828 , -1.65447849558093]"
"513","verre","0.0",""," ","Rue du Pavillon","Pavillon","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2536307661058 , -1.47431868067778]"
"514","verre","0.0",""," ","Rue de la Loire","Loire","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2450136304288 , -1.48418408804377]"
"515","verre","0.0",""," ","Route de Port Jean","Port","440026","44470","Carquefou","","Erdre et Loire","[ 47.3030291063262 , -1.52360840865197]"
"516","verre","0.0",""," ","Rue de la Salle","Salle","440026","44470","Carquefou","","Erdre et Loire","[ 47.3004390755843 , -1.44038213073281]"
"517","verre","0.0",""," ","Rue Victor Hugo","Hugo","440026","44470","Carquefou","","Erdre et Loire","[ 47.2823836468746 , -1.48165145502111]"
"518","verre","0.0",""," ","Place de la Libération","Libération","440026","44470","Carquefou","","Erdre et Loire","[ 47.2956961220211 , -1.49152983770964]"
"519","verre","0.0",""," ","Passage des Enfants","Enfants","440026","44470","Carquefou","","Erdre et Loire","[ 47.3001055983486 , -1.49540266793144]"
"520","verre","0.0",""," ","Rue de la Cadranière","Cadranière","440026","44470","Carquefou","","Erdre et Loire","[ 47.2736761102505 , -1.48962554299534]"
"521","verre","4.0","Déplacée en oct 2014 suite à demande propriétaire "," ","Rue de Bel-Air","Bel","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1832435538534 , -1.69723851902426]"
"522","verre","0.0",""," ","Rue André-Marie Ampère","Ampère","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2636196612677 , -1.48844966371059]"
"523","verre","0.0",""," ","Rue Louis Blériot","Blériot","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.274886335603 , -1.46703161984984]"
"524","verre","0.0","Chambre des métiers, centre de formation"," ","Place Jacques Chesné","Chesné","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2627751967424 , -1.48914712694028]"
"525","verre","0.0","Salle Ligéria (sur appel)"," ","Rue de la Loire","Loire","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.2433850963704 , -1.48381927061831]"
"526","verre","0.0",""," ","Chemin des Claudix","Claudix","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.243638159971 , -1.47523558202342]"
"527","verre","0.0",""," ","Rue de la Garenne","Garenne","440114","44700","Orvault","Bugallière/Madoire/Bois-Jouan","Erdre et Cens","[ 47.2655239551325 , -1.63516561957878]"
"528","verre","0.0",""," ","Rue de Pollux","Pollux","440114","44700","Orvault","Bugallière/Madoire/Bois-Jouan","Erdre et Cens","[ 47.2612775167542 , -1.6366661967221]"
"529","verre","0.0",""," ","Rue du Pont Marchand","Marchand","440114","44700","Orvault","Bugallière/Madoire/Bois-Jouan","Erdre et Cens","[ 47.2613275423776 , -1.63197534454788]"
"530","verre","0.0",""," ","Rue du Moulin à Vent","Moulin","440114","44700","Orvault","Bourg/Secteur rural","Erdre et Cens","[ 47.2720288844564 , -1.62971468076567]"
"531","verre","0.0",""," ","Rue Aristide et Marguerite Boucicaut","Boucicaut","440114","44700","Orvault","Bois-Raguenet/Petit-Moulin/Conraie","Erdre et Cens","[ 47.2625149271904 , -1.59158553321394]"
"532","verre","0.0",""," ","Rue Cervantès","Cervantès","440114","44700","Orvault","Bois-Raguenet/Petit-Moulin/Conraie","Erdre et Cens","[ 47.2617755928288 , -1.5928424067591]"
"533","verre","4.8",""," ","Avenue de la Praudière","Praudière","440114","44700","Orvault","Praudière/Mulonnière/Pont-du-Cens","Erdre et Cens","[ 47.2591245733448 , -1.58110370624834]"
"534","verre","0.0",""," ","Rue de la Mulonnière","Mulonnière","440114","44700","Orvault","Praudière/Mulonnière/Pont-du-Cens","Erdre et Cens","[ 47.25641356131 , -1.58287242854742]"
"535","verre","0.0",""," ","Rue de la Reynière","Reynière","440114","44700","Orvault","Praudière/Mulonnière/Pont-du-Cens","Erdre et Cens","[ 47.2549533609999 , -1.58007973197014]"
"536","verre","4.8",""," ","Rue de la Vallée","ok","440114","44700","Orvault","Praudière/Mulonnière/Pont-du-Cens","Erdre et Cens","[ 47.2504187691041 , -1.57696218771347]"
"537","verre","0.0",""," ","Avenue Charles De Gaulle","De","440114","44700","Orvault","Cholière/Bigeottière/Salentine","Erdre et Cens","[ 47.2543092448896 , -1.6145476382138]"
"538","verre","0.0",""," ","Avenue de la Paquelais","Paquelais","440114","44700","Orvault","Cholière/Bigeottière/Salentine","Erdre et Cens","[ 47.2489567781215 , -1.60628390728483]"
"539","verre","0.0",""," ","Avenue de la Morlière","Morlière","440114","44700","Orvault","Cholière/Bigeottière/Salentine","Erdre et Cens","[ 47.2478833296587 , -1.60224494264161]"
"540","verre","0.0",""," ","Rue de Kindia","Kindia","440114","44700","Orvault","Petit-Chantilly/Bignon/Morlière","Erdre et Cens","[ 47.2523915318198 , -1.59520375370315]"
"541","verre","0.0",""," ","Rue de Kindia","Kindia","440114","44700","Orvault","Petit-Chantilly/Bignon/Morlière","Erdre et Cens","[ 47.2523864380974 , -1.59517155245601]"
"542","verre","0.0","Parking Salle du Parc La Gobinière"," ","Avenue de la Ferrière","Ferrière","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2485135861187 , -1.5858411548586]"
"543","verre","0.0",""," ","Rue du Taillis","Taillis","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2488923396082 , -1.58016174608851]"
"544","verre","0.0",""," ","Avenue de la Patouillerie","Patouillerie","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2461024760777 , -1.57984683026861]"
"545","verre","0.0",""," ","Avenue de la Ferrière","Ferrière","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2462398788172 , -1.58934163473685]"
"546","verre","0.0",""," ","Avenue de la Ferrière","Ferrière","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2462237699676 , -1.58936015231899]"
"547","verre","0.0",""," ","Avenue Robert Chasteland","Chasteland","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2430813146624 , -1.58773241376571]"
"548","verre","0.0",""," ","Avenue de la Vilaine","Vilaine","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2420009041405 , -1.59040032070823]"
"549","verre","0.0",""," ","Avenue du Bois Raguenet","Bois","440114","44700","Orvault","Bois-Raguenet/Petit-Moulin/Conraie","Erdre et Cens","[ 47.2717751273906 , -1.59288905700416]"
"550","verre","0.0",""," ","Chemin des Matines","Matines","440114","44700","Orvault","Bois-Raguenet/Petit-Moulin/Conraie","Erdre et Cens","[ 47.2683423641092 , -1.599357244601]"
"551","verre","0.0",""," ","Avenue du Bois Raguenet","Bois","440114","44700","Orvault","Bois-Raguenet/Petit-Moulin/Conraie","Erdre et Cens","[ 47.2666257111217 , -1.59877002049695]"
