"ID_COLONNE","TYPE_DECHETS","VOLUME","OBS","PREHENSION","VOIE","MOT_DIRECTEUR","CODE_COM","CODE_POSTAL","COMMUNE","QUARTIER","POLE_NM","location"
"65","verre","3.0",""," ","Rue Flora Tristan","Tristan","440101","44620","La Montagne","","Sud-Ouest","[ 47.1871712783343 , -1.68770835308904]"
"66","verre","3.0",""," ","Rue du Grand Clos","Grand","440101","44620","La Montagne","","Sud-Ouest","[ 47.1846272466407 , -1.68747775300818]"
"67","verre","3.0",""," ","Rue du Grand Clos","Grand","440101","44620","La Montagne","","Sud-Ouest","[ 47.1846429495101 , -1.68747136470852]"
"68","verre","4.0",""," ","Route de Bouguenais","Bouguenais","440101","44620","La Montagne","","Sud-Ouest","[ 47.185250699061 , -1.67874943057725]"
"69","verre","4.0","déplacée 10/2014 suite à demande CC, propriétaire "," ","Rue de l'Avenir","Avenir","440101","44620","La Montagne","","Sud-Ouest","[ 47.1758735146496 , -1.67782069783213]"
"70","verre","4.0","déplacée 10/2014 suite à demande CC, propriétaire "," ","Rue de l'Avenir","Avenir","440101","44620","La Montagne","","Sud-Ouest","[ 47.1758833043709 , -1.67780629705937]"
"71","Emb. ménager","4.0","Déchèterie de la Montagne"," ","Chemin du Pérou","Pérou","440101","44620","La Montagne","","Sud-Ouest","[ 47.1770895166641 , -1.6831667882565]"
"72","verre","4.0",""," ","Allée des Camélias","Camélias","440120","44640","Le Pellerin","","Sud-Ouest","[ 47.1948083595064 , -1.75561141784974]"
"73","verre","4.0",""," ","Allée des Jonquilles","Jonquilles","440120","44640","Le Pellerin","","Sud-Ouest","[ 47.1981828650611 , -1.7533211131183]"
"74","verre","4.0",""," ","Rue de la Jouardais","Jouardais","440120","44640","Le Pellerin","","Sud-Ouest","[ 47.1956335654561 , -1.75928256598121]"
"75","verre","4.0",""," ","Rue de la Génolière","Gén","440120","44640","Le Pellerin","","Sud-Ouest","[ 47.1975647193793 , -1.76258430352217]"
"76","verre","4.0",""," ","Allée de la Source","Source","440120","44640","Le Pellerin","","Sud-Ouest","[ 47.200398150601 , -1.77788757943368]"
"77","verre","4.0",""," ","Route du Pé de Buzay","Pé","440120","44640","Le Pellerin","","Sud-Ouest","[ 47.2006521176324 , -1.81047434649921]"
"78","plastique","4.0",""," ","Boulevard du Tertre","Tertre","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2153177254459 , -1.60561095462978]"
"79","verre","4.0",""," ","Place du Champ de Foire","Champ","440120","44640","Le Pellerin","","Sud-Ouest","[ 47.2017655845404 , -1.75926121250529]"
"80","verre","4.0",""," ","Rue de la Curé","Curé","440120","44640","Le Pellerin","","Sud-Ouest","[ 47.201257909745 , -1.7492299172691]"
"81","verre","4.0",""," ","Rue de l'Enclos","Enclos","440120","44640","Le Pellerin","","Sud-Ouest","[ 47.200430379739 , -1.75350194378975]"
"82","verre","4.0",""," ","Avenue Mathurin Métayer","Métayer","440120","44640","Le Pellerin","","Sud-Ouest","[ 47.2022077894789 , -1.76476005527437]"
"83","verre","4.0",""," ","Place du Champ de Foire","Champ","440120","44640","Le Pellerin","","Sud-Ouest","[ 47.2017390394275 , -1.75925312443185]"
"84","verre","5.0","déplacé fin sept 2014"," ","Rue du Général De Gaulle","Gaulle","440198","44840","Les Sorinières","Centre-Ouest","Loire, Sèvre et Vignoble","[ 47.147664416914 , -1.53264115783816]"
"85","verre","4.5","Parking du Pole Solidaire Raoul de Guigné"," ","Rue de l'Elan","Elan","440198","44840","Les Sorinières","Centre-Est","Loire, Sèvre et Vignoble","[ 47.1491344715124 , -1.52979627748665]"
"86","verre","5.0","Parking supermarché Lidl"," ","Rue des Ecoles","Ecoles","440198","44840","Les Sorinières","Centre-Est","Loire, Sèvre et Vignoble","[ 47.1493113785366 , -1.52695479576228]"
"87","verre","5.0","Parking supermarché Lidl"," ","Rue des Ecoles","Ecoles","440198","44840","Les Sorinières","Centre-Est","Loire, Sèvre et Vignoble","[ 47.1493225500151 , -1.52696013915034]"
"88","verre","4.5",""," ","Rue Hippolyte Derouet","Derouet","440198","44840","Les Sorinières","Centre-Est","Loire, Sèvre et Vignoble","[ 47.1481185116048 , -1.52289379631647]"
"89","verre","4.5","Complexe de loisirs Louis Barta"," ","Rue de la Guindonnière","Guindonnière","440198","44840","Les Sorinières","Centre-Est","Loire, Sèvre et Vignoble","[ 47.1506004218133 , -1.52094737030767]"
"90","verre","5.0",""," ","Rue des Papillons","Papillons","440198","44840","Les Sorinières","Centre-Est","Loire, Sèvre et Vignoble","[ 47.1460512460652 , -1.51847059560813]"
"91","verre","5.0",""," ","Rue des Lauriers","Lauriers","440198","44840","Les Sorinières","Centre-Ouest","Loire, Sèvre et Vignoble","[ 47.1454625444227 , -1.5288264847283]"
"92","verre","5.0",""," ","Rue du Moulin des Landes","Moulin","440198","44840","Les Sorinières","Campagne","Loire, Sèvre et Vignoble","[ 47.1350289825687 , -1.52956642674828]"
"93","verre","5.0",""," ","Rue de Chez Gâtin","Gâtin","440198","44840","Les Sorinières","Campagne","Loire, Sèvre et Vignoble","[ 47.1300409590616 , -1.51222797085552]"
"94","verre","4.5",""," ","Rue de la Blanchardière","Blanchardière","440198","44840","Les Sorinières","Campagne","Loire, Sèvre et Vignoble","[ 47.1447387794531 , -1.50698747885265]"
"95","verre","4.5",""," ","Rue de la Fernière","Fernière","440198","44840","Les Sorinières","Campagne","Loire, Sèvre et Vignoble","[ 47.1500890698359 , -1.51149766634585]"
"96","verre","5.0",""," ","Route de l'Orcerie","Orcerie","440198","44840","Les Sorinières","Nord-Est","Loire, Sèvre et Vignoble","[ 47.159749057878 , -1.51947005097613]"
"97","verre","5.0",""," ","Rue du Progrès","Progrès","440198","44840","Les Sorinières","Centre-Ouest","Loire, Sèvre et Vignoble","[ 47.1538900321249 , -1.5323586654222]"
"98","verre","5.0",""," ","Rue du Menhir","Menhir","440198","44840","Les Sorinières","Nord-Est","Loire, Sèvre et Vignoble","[ 47.1577250282014 , -1.52465854117335]"
"99","verre","5.0",""," ","Rue des Flamands","Flamands","440198","44840","Les Sorinières","Centre-Est","Loire, Sèvre et Vignoble","[ 47.1522414376312 , -1.52601648290671]"
"100","verre","2.75",""," ","Lieu-dit Le Taillis","Taillis","440198","44840","Les Sorinières","Campagne","Loire, Sèvre et Vignoble","[ 47.1305362425127 , -1.51611470980933]"
"101","verre","5.0","Centre Technique Municipal"," ","Rue de la Maillardière","Maillardière","440198","44840","Les Sorinières","Nord-Est","Loire, Sèvre et Vignoble","[ 47.1591078279889 , -1.52194733193615]"
"102","verre","4.0",""," ","Rue de la Bauche Thiraud","Thiraud","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.161838900062 , -1.54663865726633]"
"103","verre","2.5",""," ","Allée Martin Luther King","King","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1921794886682 , -1.5461541313793]"
"104","verre","2.5",""," ","Rue René Cassin","Cassin","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1915738927065 , -1.54513986203301]"
"105","verre","2.5",""," ","Rue Georges Barbeau","Barbeau","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1919621412316 , -1.54935672596391]"
"106","verre","2.5",""," ","Rue Maurice Garand","Garand","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.191972290532 , -1.55208383972591]"
"107","verre","2.5",""," ","Rue Emile Zola","Zola","440143","44400","Rezé","Hôtel de Ville","Loire, Sèvre et Vignoble","[ 47.1910287380501 , -1.55869414112073]"
"108","verre","4.0",""," ","Rue Henri Barbusse","Barbusse","440143","44400","Rezé","Hôtel de Ville","Loire, Sèvre et Vignoble","[ 47.1900022786153 , -1.56063881344257]"
"109","verre","2.5",""," ","Quai Surcouf","Surcouf","440143","44400","Rezé","Trentemoult","Loire, Sèvre et Vignoble","[ 47.1950660995922 , -1.57749558800748]"
"110","verre","4.0",""," ","Boulevard Le Corbusier","Le Corbusier","440143","44400","Rezé","Hôtel de Ville","Loire, Sèvre et Vignoble","[ 47.1893529527362 , -1.56920933359522]"
"111","verre","2.5",""," ","Allée du Parc des Mahaudières","Parc","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.187526333925 , -1.56266402498126]"
"112","verre","2.5",""," ","Rue René Clair","Clair","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1867599695367 , -1.55804750488661]"
"113","verre","2.5",""," ","Rue du Léard","Léard","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1877172537013 , -1.55420878029741]"
"114","verre","2.5",""," ","Rue du Lieutenant de Monti","Monti","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1860674243798 , -1.55539515656341]"
"115","verre","5.0",""," ","Rue d'Ancenis","Ancenis","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1856292684944 , -1.56273776430713]"
"116","verre","4.0",""," ","Allée de l'Acheneau","Acheneau","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1842736391235 , -1.56114358655296]"
"117","verre","5.0",""," ","Place Jean Perrin","Perrin","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1818212353555 , -1.55847680046054]"
"118","verre","2.5",""," ","Rue du Bas Landreau","Bas","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1817466426318 , -1.56412744920607]"
"119","verre","2.5",""," ","Rue Joseph et Lucien Leclerc","Leclerc","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1810402147019 , -1.54863365016882]"
"120","verre","4.0",""," ","Rue Augustin Mouillé","Mouillé","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1788142590205 , -1.54851602055137]"
"121","verre","5.0","Parking Super U"," ","Rue de la Galarnière","Galarnière","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.177719504265 , -1.55908495823339]"
"122","verre","4.0",""," ","Rue de la Haute Morinière","Haute","440143","44400","Rezé","Blordière","Loire, Sèvre et Vignoble","[ 47.1800279143069 , -1.53287615163157]"
"123","verre","2.5",""," ","Rue Maurice Jouaud","Jouaud","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1740703482016 , -1.55347748813797]"
"124","verre","2.5",""," ","Rue du Genétais","Genétais","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1690608709673 , -1.55086806572924]"
"125","verre","4.0",""," ","Rue du Vivier","Vivier","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1650392708114 , -1.54203198292957]"
"126","verre","3.5",""," ","Avenue du Maréchal De Lattre de Tassigny","De Lattre","440143","44400","Rezé","Hôtel de Ville","Loire, Sèvre et Vignoble","[ 47.1925308027453 , -1.56983026781269]"
"127","verre","2.5",""," ","Rue Louis Aragon","Aragon","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1887338397279 , -1.54569987012532]"
"128","verre","2.5",""," ","Allée des Marguerites","Marguerites","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1827801457027 , -1.55419356934045]"
"129","verre","2.0",""," ","Rue des Champs Renaudins","Renaudins","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1809277479008 , -1.55279215569268]"
"130","verre","2.5",""," ","Rue Maurice Utrillo","Utrillo","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1804547327751 , -1.56062038974587]"
"131","verre","2.5","Stade Léo Lagrange"," ","Avenue Léon Blum","Blum","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1829309356626 , -1.56986238728818]"
"132","verre","2.5","Halle de La Trocardière"," ","Rue de la Trocardière","Trocardière","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1815717646202 , -1.57284780879198]"
"133","verre","2.5",""," ","Boulevard José Arribas","Arribas","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1790538224777 , -1.56831728413842]"
"134","verre","4.0",""," ","Rue Aristide Nogue","Nogue","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1803191887616 , -1.53731955620145]"
"135","verre","4.0",""," ","Rue du Parc Ferrand","Ferrand","440143","44400","Rezé","Blordière","Loire, Sèvre et Vignoble","[ 47.1767322969949 , -1.5364925421433]"
"136","verre","2.5",""," ","Rue des Sorbiers","Sorbiers","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1682476745122 , -1.53932735689168]"
"137","verre","5.0",""," ","Quai de l'Echouage","Echouage","440143","44400","Rezé","Trentemoult","Loire, Sèvre et Vignoble","[ 47.1966315052569 , -1.55430871430337]"
"138","verre","2.5",""," ","Boulevard Paul Henri Spaak","Spaak","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1693556986127 , -1.55991557216972]"
"139","verre","3.5","Pépinières Municipales Rezé"," ","Rue de la Guilloterie","Guilloterie","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1705696343729 , -1.55923216006133]"
"140","verre","2.0",""," ","Rue Louis Pasteur","Pasteur","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1732659637013 , -1.54893821925346]"
"141","verre","2.0","Gymnase Arthur-Dugast"," ","Place de l'Europe","Europe","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1656486359582 , -1.5451703242049]"
"142","verre","3.5",""," ","Rue Jean Baptiste et Henri Tendron","Tendron","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1687514179948 , -1.54440864905832]"
"143","verre","4.0","village des Epinais"," ","Route des Epinais","Epinais","440150","44860","St-Aignan-Grandlieu","","Sud-Ouest","[ 47.1371600840248 , -1.60601015464115]"
"144","verre","4.0","Salle Héronnière"," ","Rue du Pressoir","Pressoir","440150","44860","St-Aignan-Grandlieu","","Sud-Ouest","[ 47.1225165158726 , -1.63548425859209]"
"145","verre","4.0","Parking centre commercial, déplacée en oct 2014"," ","Route de la Garotterie","Garotterie","440150","44860","St-Aignan-Grandlieu","","Sud-Ouest","[ 47.1267344640415 , -1.62931170772666]"
"146","verre","4.0","Parking centre commercial, déplacée en oct 2014"," ","Route de la Garotterie","Garotterie","440150","44860","St-Aignan-Grandlieu","","Sud-Ouest","[ 47.1267496961551 , -1.6293188830616]"
"147","verre","0.0",""," ","Avenue de la Favrie","Favrie","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2314202025147 , -1.59196282254832]"
"148","verre","4.0",""," ","Boulevard du Massacre","Massacre","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2348271393354 , -1.58870260550049]"
"149","verre","4.0",""," ","Boulevard du Massacre","Massacre","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.236496578529 , -1.58707060618777]"
"150","verre","4.0",""," ","Avenue de la Baraudière","Baraudière","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2356087675126 , -1.59090076578291]"
"151","verre","4.0",""," ","Avenue de la Baraudière","Baraudière","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2366755677056 , -1.58996698936744]"
"152","verre","4.0",""," ","Avenue de la Baraudière","Baraudière","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2381298408724 , -1.5882297915406]"
"153","verre","4.0",""," ","Avenue des Genêts","Genêts","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2385034564875 , -1.59337845852669]"
"154","verre","4.0",""," ","Avenue de Cheverny","Cheverny","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2403304606534 , -1.59696435296837]"
"155","verre","4.0",""," ","Avenue de Cheverny","Cheverny","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2434574205567 , -1.60282064681785]"
"156","verre","4.0","centre La Tourmaline"," ","Chemin du Breil","Breil","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2202714056742 , -1.63263106511939]"
"157","verre","4.0",""," ","Route de Vannes","Vannes","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2471224913542 , -1.60787020430629]"
"158","verre","4.0",""," ","Rue de la Rousselière","Rousselière","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2440790692798 , -1.63742535777356]"
"159","verre","4.0",""," ","Rue de la Rousselière","Rousselière","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2440790692798 , -1.63742535777356]"
"160","verre","4.0",""," ","Rue de la Rivaudière","Rivaudière","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2234281749326 , -1.65176365012628]"
"161","verre","4.0",""," ","Rue du Coutelier","Coutelier","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2242525616808 , -1.64717158724758]"
"162","verre","4.0",""," ","Allée des Platanes","Platanes","440162","44800","St-Herblain","Est","Loire-Chézine","[ 47.2018813567852 , -1.61801108473731]"
"163","verre","0.0",""," ","Boulevard du Tertre","Tertre","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2156112745562 , -1.60535541889371]"
"164","verre","4.0",""," ","Avenue des Thébaudières","Thébaudières","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.241281544164 , -1.60872444163399]"
"165","verre","4.0",""," ","Rue du Congo","Congo","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2386451443177 , -1.60546177284716]"
"166","verre","4.0",""," ","Allée Mozart","Mozart","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2377915610793 , -1.60516554084062]"
"167","verre","4.0",""," ","Avenue des Naudières","Naudières","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2399236950087 , -1.6036498541381]"
"168","verre","4.0",""," ","Rue Jean Philippe Rameau","Rameau","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2366434079849 , -1.60198404326132]"
"169","verre","4.0",""," ","Allée Antonio Vivaldi","Vivaldi","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.239011387733 , -1.60286749056127]"
"170","verre","4.0",""," ","Avenue des Naudières","Naudières","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2397997961183 , -1.60196036449172]"
"171","verre","4.0",""," ","Place du Maquis de Saffré","Saffré","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.238102657785 , -1.59817176227924]"
"172","verre","4.0",""," ","Avenue des Grands Bois","Grands","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2375386911551 , -1.59546514510685]"
"173","verre","4.0",""," ","Boulevard du Val de Chézine","Val","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2341044207348 , -1.60027602474368]"
"174","verre","4.0",""," ","Boulevard du Val de Chézine","Val","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2340980926677 , -1.60024980335722]"
"175","verre","4.0",""," ","Avenue de l'Angevinière","Angevinière","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2451215633364 , -1.61076701335889]"
"176","verre","4.0",""," ","Rue du Zambèze","Zambèze","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2405183097393 , -1.61160770435366]"
"177","verre","4.0",""," ","Avenue de l'Angevinière","Angevinière","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2450821191146 , -1.60878352448255]"
"178","verre","4.0",""," ","Rue de l'Euphrate","Euphrate","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2429792781399 , -1.60766166329241]"
"179","verre","4.0",""," ","Rue du Mozambique","Mozambique","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2382991365053 , -1.61129240524874]"
"180","verre","4.0",""," ","Rue du Zambèze","Zambèze","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2405243877808 , -1.61158087871838]"
"181","verre","4.0",""," ","Rue Guy Mocquet","Mocquet","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2290774930387 , -1.59880935613358]"
"182","verre","4.0",""," ","Rue François Rabelais","Rabelais","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2304260242177 , -1.61730303691776]"
"183","verre","4.0",""," ","Avenue Condorcet","Condorcet","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2291829817014 , -1.60792171343521]"
"184","verre","4.0",""," ","Rue des Bas Moulins","Bas","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.2284749422918 , -1.60626676161911]"
"185","verre","4.0",""," ","Rue des Hauts Moulins","Hauts","440162","44800","St-Herblain","Centre","Loire-Chézine","[ 47.225904098033 , -1.60823745731853]"
"186","papiercarton","4.0",""," ","Rue François Albert","Albert","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2076757621487 , -1.54237216817923]"
"187","verre","4.0",""," ","Rue François Albert","Albert","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2076544503733 , -1.5423615382569]"
"188","plastique","4.8",""," ","Rue Esnoult des Châtelets","Châtelets","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1964108047686 , -1.54141816145543]"
"189","verre","4.0",""," ","Rue Esnoult des Châtelets","Châtelets","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1963903060861 , -1.54138336987138]"
"190","papiercarton","4.8",""," ","Rue Esnoult des Châtelets","Châtelets","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1964055305528 , -1.54136025001547]"
"191","verre","5.48",""," ","Rue Jacques Duclos","Duclos","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2393149278497 , -1.54323911606732]"
"192","plastique","4.38",""," ","Rue Jacques Duclos","Duclos","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2393405987251 , -1.54321219022544]"
"193","verre","5.48",""," ","Quai Malakoff","Malakoff","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.214489347414 , -1.54095932267289]"
"194","plastique","4.8",""," ","Rue Pierre Etienne Flandin","Flandin","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2031248043213 , -1.53953047168848]"
"195","papiercarton","3.0",""," ","Rue Pierre Etienne Flandin","Flandin","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2031142432263 , -1.53950699520862]"
"196","verre","4.0",""," ","Rue Pierre Etienne Flandin","Flandin","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.203100898811 , -1.53947423250182]"
"197","verre","4.0",""," ","Rue Morand","Morand","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2316515990131 , -1.54065036019648]"
"198","verre","5.48",""," ","Rue du 51ième RA","","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2289048743934 , -1.53994081417407]"
"199","plastique","4.8",""," ","Rue du 51ième RA","","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2288955968998 , -1.539909845106]"
"200","papiercarton","4.8",""," ","Rue du 51ième RA","","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.228913604227 , -1.53989600131904]"
"201","plastique","4.0",""," ","Quai de la Jonelière","Jonelière","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2518164295725 , -1.54074224220682]"
"202","verre","3.0",""," ","Quai de la Jonelière","Jonelière","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2518516310672 , -1.54073873230178]"
"203","papiercarton","3.0",""," ","Quai de la Jonelière","Jonelière","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2518321240633 , -1.54073580257532]"
"204","plastique","4.8",""," ","Rue du Port Boyer","Port","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2419182005218 , -1.53956111112845]"
"205","papiercarton","4.38",""," ","Rue du Port Boyer","Port","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.24190979993 , -1.53953474379992]"
"206","verre","4.0",""," ","Rue Bonne Garde","Garde","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.1960115086819 , -1.53620104281532]"
"207","verre","5.48",""," ","Rue du Port Boyer","Port","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2419024286953 , -1.53950845106951]"
"208","papiercarton","4.38",""," ","Place du 265ième RI","RI","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2252640814342 , -1.53789419786491]"
"209","verre","5.48",""," ","Place du 265ième RI","RI","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2252408629696 , -1.53787888397963]"
"210","plastique","4.38",""," ","Place du 265ième RI","RI","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2252216096363 , -1.53786840143412]"
"211","verre","5.48",""," ","Quai Malakoff","Malakoff","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2132732507137 , -1.53683230387661]"
"212","verre","5.48",""," ","Route de Saint Joseph","","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2394304529635 , -1.53780813358042]"
"213","papiercarton","3.0",""," ","Route de Saint Joseph","","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2394425884847 , -1.53778477027726]"
"214","plastique","4.8",""," ","Route de Saint Joseph","","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2394565288262 , -1.53776911338281]"
"215","papiercarton","4.0",""," ","Rue Docteur Zamenhof","Zamenhof","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2037636336118 , -1.53455434985151]"
"216","verre","5.48",""," ","Rue Docteur Zamenhof","Zamenhof","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2037436041473 , -1.53453624594112]"
"217","plastique","5.48",""," ","Rue Docteur Zamenhof","Zamenhof","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2037275907209 , -1.5345214607304]"
"218","verre","3.0",""," ","Boulevard Jules Verne","Verne","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2345840935246 , -1.53546341589258]"
"219","papiercarton","4.0",""," ","Rue de Madrid","Madrid","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2141843233329 , -1.53339386232702]"
"220","plastique","4.0",""," ","Rue de Madrid","Madrid","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2142208587281 , -1.53338135995892]"
"221","verre","5.48",""," ","Rue de Madrid","Madrid","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.214202010692 , -1.53335879512648]"
"222","verre","0.0",""," ","Côte Saint Sébastien","","440109","44200","Nantes","Nantes Sud","Loire, Sèvre et Vignoble","[ 47.2010128857754 , -1.53208889739465]"
"223","verre","2.5",""," ","Rue Emile Zola","Zola","440143","44400","Rezé","Hôtel de Ville","Loire, Sèvre et Vignoble","[ 47.1912165397666 , -1.56122677068455]"
"224","papiercarton","4.0",""," ","Rue Francisco Ferrer","Ferrer","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2205051140921 , -1.53325421993301]"
"225","plastique","4.0",""," ","Rue Francisco Ferrer","Ferrer","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2204858603053 , -1.53324373996964]"
